"","hexid","variable","est","totpop","share","acc60","cum_pop","cum_acc"
"451",4562,"B03002_004",0,22.7304535743376,0,0,0,0
"452",4683,"B03002_004",0,1472.79765922919,0,0,0,0
"453",4684,"B03002_004",0,699.645691697641,0,0,0,0
"454",4691,"B03002_004",0,54.6689868342925,0,0,0,0
"455",4694,"B03002_004",0,15.657782236806,0,0,0,0
"456",4695,"B03002_004",0,15.6577822368112,0,0,0,0
"457",4696,"B03002_004",0,15.6608935400824,0,0,0,0
"458",4697,"B03002_004",0,21.4192060818731,0,0,0,0
"459",4698,"B03002_004",0,22.7304535743376,0,0,0,0
"460",4699,"B03002_004",0,22.7304535743357,0,0,0,0
"461",4700,"B03002_004",0,22.7304535743357,0,0,0,0
"462",479,"B03002_004",0,8.43126548610724,0,0,0,0
"463",4830,"B03002_004",0,635.735364334593,0,0,0,0
"464",4831,"B03002_004",0,258.021110440257,0,0,0,0
"465",4836,"B03002_004",0,15.657782236806,0,0,0,0
"466",4837,"B03002_004",0,19.5622662140642,0,0,0,0
"467",4838,"B03002_004",0,22.7304535743376,0,0,0,0
"468",4839,"B03002_004",0,22.7304535743414,0,0,0,0
"469",4840,"B03002_004",0,22.7304535743376,0,0,0,0
"470",4969,"B03002_004",0,330.515092094529,0,0,0,0
"471",4970,"B03002_004",0,618.003721849269,0,0,0,0
"472",4976,"B03002_004",0,15.6577822368099,0,0,0,0
"473",4977,"B03002_004",0,17.2017950706122,0,0,0,0
"474",5108,"B03002_004",0,258.864831630589,0,0,0,0
"475",5109,"B03002_004",0,379.759805832348,0,0,0,0
"476",5110,"B03002_004",0,339.494232431291,0,0,0,0
"477",5115,"B03002_004",0,122.054888394114,0,0,0,0
"478",5116,"B03002_004",0,89.9350383412615,0,0,0,0
"479",5249,"B03002_004",0,266.657338766463,0,0,0,0
"480",5250,"B03002_004",0,208.538569471204,0,0,0,0
"481",5251,"B03002_004",0,19.7459653639288,0,0,0,0
"482",5389,"B03002_004",0,126.726180695896,0,0,0,0
"483",5390,"B03002_004",0,55.4444600922475,0,0,0,0
"484",5391,"B03002_004",0,18.9149003721808,0,0,0,0
"485",5392,"B03002_004",0,18.9149003721824,0,0,0,0
"486",551,"B03002_004",0,8.43126548610654,0,0,0,0
"487",552,"B03002_004",0,8.43126548610936,0,0,0,0
"488",5529,"B03002_004",0,18.9149003721808,0,0,0,0
"489",5530,"B03002_004",0,18.9149003721808,0,0,0,0
"490",5531,"B03002_004",0,18.9149003721855,0,0,0,0
"491",5532,"B03002_004",0,18.9149003721855,0,0,0,0
"492",558,"B03002_004",0,589.841802100938,0,0,0,0
"493",5670,"B03002_004",0,18.9149003721792,0,0,0,0
"494",5671,"B03002_004",0,18.9149003721855,0,0,0,0
"495",5672,"B03002_004",0,18.9149003721808,0,0,0,0
"496",5673,"B03002_004",0,18.9149003721808,0,0,0,0
"497",5674,"B03002_004",0,18.9149003721824,0,0,0,0
"498",5681,"B03002_004",0,279.740699619444,0,0,0,0
"499",5682,"B03002_004",0,279.740699619421,0,0,0,0
"500",572,"B03002_004",0,29.4786693377981,0,0,0,0
"501",573,"B03002_004",0,29.4786693377882,0,0,0,0
"502",574,"B03002_004",0,29.4786693377907,0,0,0,0
"503",5813,"B03002_004",0,18.9149003721808,0,0,0,0
"504",5814,"B03002_004",0,18.9149003721808,0,0,0,0
"505",5815,"B03002_004",0,18.9149003721855,0,0,0,0
"506",5816,"B03002_004",0,18.9149003721855,0,0,0,0
"507",5817,"B03002_004",0,18.9149003721808,0,0,0,0
"508",5818,"B03002_004",0,18.9149003721871,0,0,0,0
"509",5823,"B03002_004",0,279.046146898126,0,0,0,0
"510",5824,"B03002_004",0,279.718616646288,0,0,0,0
"511",5938,"B03002_004",0,127.831408788428,0,0,0,0
"512",5954,"B03002_004",0,18.9149003721792,0,0,0,0
"513",5955,"B03002_004",0,18.9149003721855,0,0,0,0
"514",5956,"B03002_004",0,18.9149003721808,0,0,0,0
"515",5957,"B03002_004",0,18.9149003721808,0,0,0,0
"516",5958,"B03002_004",0,18.9149003721824,0,0,0,0
"517",5959,"B03002_004",0,18.9149003721855,0,0,0,0
"518",5965,"B03002_004",0,197.983881454956,0,0,0,0
"519",6081,"B03002_004",0,127.831408788428,0,0,0,0
"520",6096,"B03002_004",0,18.9149003721808,0,0,0,0
"521",6097,"B03002_004",0,18.9149003721808,0,0,0,0
"522",6098,"B03002_004",0,18.9149003721808,0,0,0,0
"523",6099,"B03002_004",0,18.9149003721855,0,0,0,0
"524",6107,"B03002_004",0,185.880742399221,0,0,0,0
"525",6224,"B03002_004",0,127.831408788439,0,0,0,0
"526",6239,"B03002_004",0,18.9149003721792,0,0,0,0
"527",6240,"B03002_004",0,18.9149003721855,0,0,0,0
"528",6241,"B03002_004",0,18.9149003721808,0,0,0,0
"529",6249,"B03002_004",0,185.880742399268,0,0,0,0
"530",625,"B03002_004",0,8.43126548610724,0,0,0,0
"531",626,"B03002_004",0,8.43126548610865,0,0,0,0
"532",627,"B03002_004",0,8.43126548610724,0,0,0,0
"533",628,"B03002_004",0,8.43126548610795,0,0,0,0
"534",629,"B03002_004",0,438.108660484757,0,0,0,0
"535",630,"B03002_004",0,469.515793312526,0,0,0,0
"536",6313,"B03002_004",0,98.1495446026362,0,0,0,0
"537",6314,"B03002_004",0,98.1495446026444,0,0,0,0
"538",6381,"B03002_004",0,18.9149003721808,0,0,0,0
"539",6382,"B03002_004",0,18.9149003721808,0,0,0,0
"540",6383,"B03002_004",0,18.9149003721808,0,0,0,0
"541",645,"B03002_004",0,29.4786693377981,0,0,0,0
"542",6453,"B03002_004",0,98.1495446026526,0,0,0,0
"543",6454,"B03002_004",0,98.149544602628,0,0,0,0
"544",646,"B03002_004",0,29.4786693378005,0,0,0,0
"545",647,"B03002_004",0,29.4786693377907,0,0,0,0
"546",648,"B03002_004",0,29.4786693377857,0,0,0,0
"547",649,"B03002_004",0,29.4786693377882,0,0,0,0
"548",650,"B03002_004",0,29.4786693377981,0,0,0,0
"549",652,"B03002_004",0,11.9602580711862,0,0,0,0
"550",6522,"B03002_004",0,18.9149003721792,0,0,0,0
"551",6523,"B03002_004",0,18.9149003721855,0,0,0,0
"552",6660,"B03002_004",0,18.9149003721808,0,0,0,0
"553",6661,"B03002_004",0,18.9149003721808,0,0,0,0
"554",6662,"B03002_004",0,18.9149003721808,0,0,0,0
"555",6663,"B03002_004",0,18.9149003721855,0,0,0,0
"556",6664,"B03002_004",0,18.9149003721855,0,0,0,0
"557",6731,"B03002_004",0,98.149544602628,0,0,0,0
"558",6796,"B03002_004",0,158.308381518585,0,0,0,0
"559",6797,"B03002_004",0,158.308381518558,0,0,0,0
"560",6798,"B03002_004",0,43.1256575361643,0,0,0,0
"561",6799,"B03002_004",0,18.9149003721792,0,0,0,0
"562",6800,"B03002_004",0,18.9149003721855,0,0,0,0
"563",6801,"B03002_004",0,18.9149003721808,0,0,0,0
"564",6802,"B03002_004",0,18.9149003721808,0,0,0,0
"565",6936,"B03002_004",0,117.804765768224,0,0,0,0
"566",6937,"B03002_004",0,18.9149003721808,0,0,0,0
"567",6938,"B03002_004",0,18.9149003721808,0,0,0,0
"568",6939,"B03002_004",0,18.9149003721808,0,0,0,0
"569",6940,"B03002_004",0,18.9149003721855,0,0,0,0
"570",702,"B03002_004",0,8.43126548610724,0,0,0,0
"571",703,"B03002_004",0,8.43126548610795,0,0,0,0
"572",704,"B03002_004",0,8.43126548610654,0,0,0,0
"573",705,"B03002_004",0,8.43126548610936,0,0,0,0
"574",706,"B03002_004",0,179.336440610443,0,0,0,0
"575",7075,"B03002_004",0,18.9149003721792,0,0,0,0
"576",7076,"B03002_004",0,18.9149003721855,0,0,0,0
"577",7077,"B03002_004",0,18.9149003721808,0,0,0,0
"578",7078,"B03002_004",0,18.9149003721808,0,0,0,0
"579",7212,"B03002_004",0,18.9149003721808,0,0,0,0
"580",7213,"B03002_004",0,18.9149003721855,0,0,0,0
"581",723,"B03002_004",0,29.4786693377857,0,0,0,0
"582",724,"B03002_004",0,29.4786693377882,0,0,0,0
"583",725,"B03002_004",0,29.4786693377981,0,0,0,0
"584",726,"B03002_004",0,29.4786693377882,0,0,0,0
"585",727,"B03002_004",0,29.4786693377907,0,0,0,0
"586",728,"B03002_004",0,29.4786693377857,0,0,0,0
"587",729,"B03002_004",0,29.4786693377956,0,0,0,0
"588",730,"B03002_004",0,16.6402819923795,0,0,0,0
"589",7308,"B03002_004",0,442.770002117717,0,0,0,0
"590",781,"B03002_004",0,8.43126548610654,0,0,0,0
"591",782,"B03002_004",0,8.43126548610724,0,0,0,0
"592",783,"B03002_004",0,8.43126548610865,0,0,0,0
"593",784,"B03002_004",0,8.43126548610724,0,0,0,0
"594",785,"B03002_004",0,8.43126548610795,0,0,0,0
"595",7902,"B03002_004",0,13.0559810048005,0,0,0,0
"596",7903,"B03002_004",0,13.0559810047962,0,0,0,0
"597",8037,"B03002_004",0,13.0559810047951,0,0,0,0
"598",8038,"B03002_004",0,13.0559810047994,0,0,0,0
"599",8039,"B03002_004",0,13.0559810047951,0,0,0,0
"600",804,"B03002_004",0,29.4786693377907,0,0,0,0
"601",8040,"B03002_004",0,13.0559810047962,0,0,0,0
"602",8041,"B03002_004",0,11.47325273979,0,0,0,0
"603",805,"B03002_004",0,29.4786693377857,0,0,0,0
"604",806,"B03002_004",0,29.4786693377882,0,0,0,0
"605",807,"B03002_004",0,29.4786693377981,0,0,0,0
"606",808,"B03002_004",0,29.4786693377882,0,0,0,0
"607",809,"B03002_004",0,29.4786693377956,0,0,0,0
"608",810,"B03002_004",0,12.6027875785617,0,0,0,0
"609",8171,"B03002_004",0,13.0559810048005,0,0,0,0
"610",8172,"B03002_004",0,13.0559810047962,0,0,0,0
"611",8173,"B03002_004",0,13.055981004794,0,0,0,0
"612",8174,"B03002_004",0,13.0559810047951,0,0,0,0
"613",8175,"B03002_004",0,13.0113870632606,0,0,0,0
"614",8176,"B03002_004",0,0.816606183245634,0,0,0,0
"615",8256,"B03002_004",0,213.830177500765,0,0,0,0
"616",8306,"B03002_004",0,13.055981004794,0,0,0,0
"617",8307,"B03002_004",0,13.0559810047951,0,0,0,0
"618",8308,"B03002_004",0,13.0559810047994,0,0,0,0
"619",8309,"B03002_004",0,13.0559810047951,0,0,0,0
"620",8310,"B03002_004",0,12.8264144046223,0,0,0,0
"621",8311,"B03002_004",0,1.26521645463397,0,0,0,0
"622",8389,"B03002_004",0,96.0156087920655,0,0,0,0
"623",8390,"B03002_004",0,96.0156087920575,0,0,0,0
"624",8391,"B03002_004",0,149.948265101957,0,0,0,0
"625",8392,"B03002_004",0,225.198500463771,0,0,0,0
"626",8441,"B03002_004",0,13.0559810047994,0,0,0,0
"627",8442,"B03002_004",0,13.0559810048005,0,0,0,0
"628",8443,"B03002_004",0,13.0559810047962,0,0,0,0
"629",8444,"B03002_004",0,13.055981004794,0,0,0,0
"630",8445,"B03002_004",0,12.8138959743139,0,0,0,0
"631",8446,"B03002_004",0,0.524255624423281,0,0,0,0
"632",8524,"B03002_004",0,96.0156087920495,0,0,0,0
"633",8577,"B03002_004",0,13.055981004794,0,0,0,0
"634",8578,"B03002_004",0,13.0559810047951,0,0,0,0
"635",8579,"B03002_004",0,13.0559810047994,0,0,0,0
"636",8580,"B03002_004",0,12.3302533753652,0,0,0,0
"637",8581,"B03002_004",0,0.958980641494767,0,0,0,0
"638",862,"B03002_004",0,8.43126548610865,0,0,0,0
"639",863,"B03002_004",0,8.43126548610724,0,0,0,0
"640",864,"B03002_004",0,8.43126548610795,0,0,0,0
"641",865,"B03002_004",0,8.43126548610654,0,0,0,0
"642",866,"B03002_004",0,8.43126548610936,0,0,0,0
"643",867,"B03002_004",0,8.43126548610583,0,0,0,0
"644",8711,"B03002_004",0,13.0559810047994,0,0,0,0
"645",8712,"B03002_004",0,13.0559810048005,0,0,0,0
"646",8713,"B03002_004",0,13.0559810047962,0,0,0,0
"647",8714,"B03002_004",0,13.055981004794,0,0,0,0
"648",8715,"B03002_004",0,8.75812434907338,0,0,0,0
"649",8845,"B03002_004",0,13.0559810047962,0,0,0,0
"650",8846,"B03002_004",0,13.055981004794,0,0,0,0
"651",8847,"B03002_004",0,13.0559810047951,0,0,0,0
"652",8848,"B03002_004",0,13.0559810047994,0,0,0,0
"653",8849,"B03002_004",0,13.0559810047951,0,0,0,0
"654",885,"B03002_004",0,29.4786693377882,0,0,0,0
"655",8850,"B03002_004",0,4.61189339673814,0,0,0,0
"656",886,"B03002_004",0,29.4786693377981,0,0,0,0
"657",887,"B03002_004",0,29.4786693377882,0,0,0,0
"658",888,"B03002_004",0,29.4786693377907,0,0,0,0
"659",889,"B03002_004",0,29.4786693377857,0,0,0,0
"660",890,"B03002_004",0,29.4786693377956,0,0,0,0
"661",891,"B03002_004",0,9.6620055224463,0,0,0,0
"662",8981,"B03002_004",0,13.0559810047994,0,0,0,0
"663",8982,"B03002_004",0,13.0559810048005,0,0,0,0
"664",8983,"B03002_004",0,13.0559810047962,0,0,0,0
"665",8984,"B03002_004",0,13.055981004794,0,0,0,0
"666",8985,"B03002_004",0,9.54130896355378,0,0,0,0
"667",9117,"B03002_004",0,13.055981004794,0,0,0,0
"668",9118,"B03002_004",0,13.0559810047951,0,0,0,0
"669",9119,"B03002_004",0,13.0559810047994,0,0,0,0
"670",9120,"B03002_004",0,13.0559810047951,0,0,0,0
"671",9121,"B03002_004",0,6.14254254230856,0,0,0,0
"672",9254,"B03002_004",0,13.0559810048005,0,0,0,0
"673",9255,"B03002_004",0,13.0559810047962,0,0,0,0
"674",9256,"B03002_004",0,13.055981004794,0,0,0,0
"675",9257,"B03002_004",0,13.0559810047951,0,0,0,0
"676",9258,"B03002_004",0,3.9613631953986,0,0,0,0
"677",9372,"B03002_004",0,46.8437069484455,0,0,0,0
"678",9373,"B03002_004",0,46.8437069484259,0,0,0,0
"679",9374,"B03002_004",0,46.8437069484416,0,0,0,0
"680",9375,"B03002_004",0,46.8437069484298,0,0,0,0
"681",9376,"B03002_004",0,46.8437069484298,0,0,0,0
"682",9377,"B03002_004",0,46.8437069484298,0,0,0,0
"683",9382,"B03002_004",0,46.8437069484337,0,0,0,0
"684",9392,"B03002_004",0,13.0559810047994,0,0,0,0
"685",9393,"B03002_004",0,13.0559810047951,0,0,0,0
"686",9394,"B03002_004",0,13.0485164984395,0,0,0,0
"687",9395,"B03002_004",0,0.664930968534821,0,0,0,0
"688",945,"B03002_004",0,8.43126548610795,0,0,0,0
"689",946,"B03002_004",0,8.43126548610654,0,0,0,0
"690",947,"B03002_004",0,8.43126548610724,0,0,0,0
"691",948,"B03002_004",0,8.43126548610865,0,0,0,0
"692",949,"B03002_004",0,8.43126548610724,0,0,0,0
"693",950,"B03002_004",0,8.43126548610795,0,0,0,0
"694",9509,"B03002_004",0,46.8437069484337,0,0,0,0
"695",9510,"B03002_004",0,46.8437069484377,0,0,0,0
"696",9511,"B03002_004",0,46.8437069484298,0,0,0,0
"697",9512,"B03002_004",0,46.8437069484455,0,0,0,0
"698",9513,"B03002_004",0,46.8437069484259,0,0,0,0
"699",9514,"B03002_004",0,46.8437069484416,0,0,0,0
"700",9515,"B03002_004",0,46.8437069484298,0,0,0,0
"701",9516,"B03002_004",0,46.8437069484298,0,0,0,0
"702",9517,"B03002_004",0,46.8437069484337,0,0,0,0
"703",9518,"B03002_004",0,46.8437069484416,0,0,0,0
"704",9519,"B03002_004",0,46.8437069484416,0,0,0,0
"705",9520,"B03002_004",0,46.8437069484298,0,0,0,0
"706",9530,"B03002_004",0,13.055981004794,0,0,0,0
"707",9531,"B03002_004",0,13.0559810047951,0,0,0,0
"708",9532,"B03002_004",0,11.8251893882189,0,0,0,0
"709",9533,"B03002_004",0,3.14085465395558,0,0,0,0
"710",9648,"B03002_004",0,46.8437069484455,0,0,0,0
"711",9649,"B03002_004",0,46.8437069484259,0,0,0,0
"712",9650,"B03002_004",0,46.8437069484416,0,0,0,0
"713",9651,"B03002_004",0,46.8437069484298,0,0,0,0
"714",9652,"B03002_004",0,46.8437069484298,0,0,0,0
"715",9653,"B03002_004",0,46.8437069484298,0,0,0,0
"716",9654,"B03002_004",0,46.8437069484416,0,0,0,0
"717",9655,"B03002_004",0,46.8437069484416,0,0,0,0
"718",9656,"B03002_004",0,46.8437069484298,0,0,0,0
"719",9657,"B03002_004",0,46.8437069484455,0,0,0,0
"720",9658,"B03002_004",0,46.8437069484337,0,0,0,0
"721",9670,"B03002_004",0,13.0559810047962,0,0,0,0
"722",9671,"B03002_004",0,13.055981004794,0,0,0,0
"723",9672,"B03002_004",0,2.46669352788078,0,0,0,0
"724",970,"B03002_004",0,175.144341798314,0,0,0,0
"725",971,"B03002_004",0,170.430854659564,0,0,0,0
"726",974,"B03002_004",0,3.55947177916265,0,0,0,0
"727",9788,"B03002_004",0,46.8437069484377,0,0,0,0
"728",9789,"B03002_004",0,46.8437069484298,0,0,0,0
"729",9790,"B03002_004",0,46.8437069484455,0,0,0,0
"730",9791,"B03002_004",0,46.8437069484259,0,0,0,0
"731",9792,"B03002_004",0,46.8437069484416,0,0,0,0
"732",9793,"B03002_004",0,46.8437069484298,0,0,0,0
"733",9794,"B03002_004",0,46.8437069484298,0,0,0,0
"734",9795,"B03002_004",0,46.8437069484337,0,0,0,0
"735",9797,"B03002_004",0,46.8437069484416,0,0,0,0
"736",9798,"B03002_004",0,46.8437069484298,0,0,0,0
"737",9810,"B03002_004",0,13.0559810047994,0,0,0,0
"738",9811,"B03002_004",0,7.04995068650311,0,0,0,0
"739",9928,"B03002_004",0,46.8437069484259,0,0,0,0
"740",9929,"B03002_004",0,46.8437069484416,0,0,0,0
"741",9930,"B03002_004",0,46.8437069484298,0,0,0,0
"742",9931,"B03002_004",0,46.8437069484298,0,0,0,0
"743",9932,"B03002_004",0,46.8437069484298,0,0,0,0
"744",9933,"B03002_004",0,46.8437069484416,0,0,0,0
"745",9934,"B03002_004",0,46.8437069484416,0,0,0,0
"746",9950,"B03002_004",0,8.2530409072475,0,0,0,0
"747",10775,"B03002_004",0.000000681659021720287,0.0000614345193325409,0.0110957004160888,0,0.000000000000813295111158598,0
"748",153,"B03002_004",0.000000983203914440514,0.0000118623951953636,0.0828840970350404,0,0.00000000000198636685437186,0
"749",13116,"B03002_004",0.0000188960122185301,0.000167439663825308,0.112852664576803,0,0.0000000000245314133776903,0
"750",13283,"B03002_004",0.0000277266772531614,0.0264096600836363,0.0010498687664042,0,0.0000000000576124265237639,0
"751",3876,"B03002_004",0.0000493373746124399,22.7275305522939,0.00000217081985651363,0,0.000000000116477407828395,0
"752",7367,"B03002_004",0.0000617130368215289,0.00156897551241175,0.0393333333333333,0,0.000000000190107932097016,0
"753",12698,"B03002_004",0.0000716634458787137,21.9468770463301,0.0000032653140457037,0,0.000000000275610402283426,0
"754",3475,"B03002_004",0.0000956539358485383,10.6531884746443,0.00000897890205136284,0,0.000000000389736198187022,0
"755",13082,"B03002_004",0.000112569439796203,0.00109649549890226,0.102662929222144,0,0.000000000524044073730231,0
"756",13284,"B03002_004",0.000278787032125252,0.265544648099303,0.0010498687664042,0,0.000000000856668044157078,0
"757",13231,"B03002_004",0.000278973361820072,0.265722127133619,0.0010498687664042,0,0.00000000118951432665643,0
"758",5140,"B03002_004",0.000459794012735197,0.0104321188738505,0.0440748440748441,0,0.00000000173809977888709,0
"759",2844,"B03002_004",0.000479870679844549,147.319177348965,0.00000325735378434708,0,0.00000000231063893038396,0
"760",1963,"B03002_004",0.000577524311977895,0.0164889084174913,0.0350250178699071,0,0.00000000299968973810523,0
"761",12991,"B03002_004",0.000637383125581653,0.00564792269612632,0.112852664576803,0,0.00000000376015877534077,0
"762",13075,"B03002_004",0.000791824630190932,0.754212960256863,0.0010498687664042,0,0.00000000470489372362039,0
"763",11439,"B03002_004",0.000797033251740308,0.0122499441812061,0.0650642353916287,0,0.00000000565584313735414,0
"764",9812,"B03002_004",0.000933724129838876,0.0101433757955788,0.0920526014865637,0,0.00000000676987998828925,0
"765",1295,"B03002_004",0.00096372444115833,220.416088228037,0.00000437229627340671,0,0.0000000079197105509657,0
"766",13171,"B03002_004",0.00119468909134848,0.400220845601741,0.00298507462686567,0,0.0000000107233824203253,0
"767",11532,"B03002_004",0.0012027560162443,0.00356113537465656,0.337745098039216,0,0.0000000121584042666722,0
"768",13269,"B03002_004",0.00124593345937872,1.18675162005823,0.0010498687664042,0,0.0000000136449416102026,0
"769",12424,"B03002_004",0.0012485087050075,0.0149430885630585,0.0835509138381201,0,0.0000000151345515085049,0
"770",13285,"B03002_004",0.00136351961967429,1.29875243773976,0.0010498687664042,0,0.0000000167613822337131,0
"771",13172,"B03002_004",0.00137517014555047,0.0530065583375816,0.0259433962264151,0,0.0000000184021133335009,0
"772",4009,"B03002_004",0.00142919116746499,22.6457802952159,0.0000631107053426159,0,0.0000000201072975273181,0
"773",12857,"B03002_004",0.00160984850651375,0.0142650464882746,0.112852664576802,0,0.0000000220280260416263,0
"774",6592,"B03002_004",0.00221180958343844,98.1740808747443,0.0000225294656566266,0,0.0000000265930296657004,0
"775",2502,"B03002_004",0.00298703505975372,60.0730589830991,0.0000497233720126369,0,0.0000000332668308610593,0
"776",9669,"B03002_004",0.00299438691950433,13.159748623803,0.000227541346351264,0,0.0000000368394678613064,0
"777",555,"B03002_004",0.00328763426346369,352.778455319553,0.00000931926032865499,0,0.000000040761981594059,0
"778",9796,"B03002_004",0.00341397027189227,46.773155692093,0.0000729899494993749,0,0.0000000488945244350801,0
"779",13248,"B03002_004",0.00352612031513508,3.35862960016616,0.0010498687664042,0,0.0000000531015785813291,0
"780",8036,"B03002_004",0.0036703578837618,13.09436192225,0.000280300629045934,0,0.0000000574807242068539,0
"781",12924,"B03002_004",0.00371176580336821,22.328369964028,0.000166235413034987,0,0.0000000619092740909684,0
"782",11788,"B03002_004",0.00376134392794384,221.409889091854,0.0000169881478346408,0,0.0000000663969761978997,0
"783",7904,"B03002_004",0.00380662544120839,13.1153728175083,0.0002902414970718,0,0.000000070938704191954,0
"784",2770,"B03002_004",0.00395677715278636,5.29648973838524,0.000747056512563485,0,0.0000000756595798963258,0
"785",10504,"B03002_004",0.0039940495432053,0.0433887742302241,0.0920526014865638,0,0.0000000804249257125029,0
"786",11280,"B03002_004",0.00402420124055705,94.6362619354115,0.0000425228253764243,0,0.0000000852262458608136,0
"787",4140,"B03002_004",0.0040849189246409,10.6940094324167,0.000381981982572252,0,0.000000090100008966751,0
"788",13038,"B03002_004",0.00413186121956218,0.0366128813622315,0.112852664576802,0,0.000000095029779457245,0
"789",11175,"B03002_004",0.00438204929750566,0.0476037529275614,0.0920526014865637,0,0.000000100258052181522,0
"790",4191,"B03002_004",0.00443721531907817,5.23077107623241,0.000848290864656647,0,0.000000105552144111908,0
"791",12898,"B03002_004",0.00457307057869917,0.0699902875154568,0.0653386454183267,0,0.000000111008326493611,0
"792",11817,"B03002_004",0.00464641390426945,0.0411723898739431,0.112852664576802,0,0.000000116552015629016,0
"793",13115,"B03002_004",0.0047562151798383,4.53029495879598,0.0010498687664042,0,0.000000122226709911825,0
"794",12310,"B03002_004",0.00483150136149811,0.0578270319204305,0.0835509138381201,0,0.000000127991228991974,0
"795",12934,"B03002_004",0.00529452833245456,0.0469154038348057,0.112852664576802,0,0.000000140345979643813,0
"796",12779,"B03002_004",0.00531406652285448,22.4962955651459,0.000236219625914219,0,0.000000146686252691916,0
"797",383,"B03002_004",0.00546308707271723,0.113234986379394,0.0482455753949856,0,0.000000153204323848462,0
"798",12409,"B03002_004",0.00554408910386414,0.0491267895592405,0.112852664576803,0,0.00000015981903944721,0
"799",12854,"B03002_004",0.00568027742861239,22.5346754932949,0.000252068303814826,0,0.000000166596242881056,0
"800",13281,"B03002_004",0.00578364569790175,5.50892252725142,0.0010498687664042,0,0.000000173496776169541,0
"801",12983,"B03002_004",0.00652507713227596,16.2183238485574,0.000402327465723677,0,0.000000181281919712745,0
"802",5117,"B03002_004",0.00705271261556085,129.744686833887,0.0000543583925297108,0,0.000000189696591136248,0
"803",12610,"B03002_004",0.00751839406105008,22.727315262277,0.00033080871956439,0,0.000000207117604153964,0
"804",2636,"B03002_004",0.00766772649908527,0.0562997009311624,0.136194799834915,0,0.00000021626605561826,0
"805",2514,"B03002_004",0.00826321709329175,0.235923279867656,0.0350250178699071,0,0.000000226124993665402,0
"806",9122,"B03002_004",0.00846904699896637,0.092002255908026,0.0920526014865637,0,0.000000236229509707821,0
"807",13262,"B03002_004",0.00863778913496642,8.22749415105552,0.0010498687664042,0,0.000000246535353906813,0
"808",1766,"B03002_004",0.00885446606951261,56.5345545524481,0.000156620426916041,0,0.00000025709971781427,0
"809",3870,"B03002_004",0.00962786246838747,10.5330665655915,0.000914060725661688,0,0.000000268586829738185,0
